date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-20 19:14:55,SandroNascimm,,1,0,2,"Agora é assim. A pessoa assiste o programa que o colega deu a nota em 1º mão e faz a nota como se o furo da notícia fosse dela. O crédito depende se o profissional é amigo pessoal, se não for, nem pensar. Honestamente, acho que devemos ser éticos.",,,,1230571550199382019,https://twitter.com/SandroNascimm/status/1230571550199382019
2020-02-20 19:11:09,Jose42375002,RoseDBarros,0,0,1,"Na realidade , para mim, foram três . Deu FURO a maracutaia que tentou aprontar....",,,,1230570601783480321,https://twitter.com/Jose42375002/status/1230570601783480321
2020-02-20 19:02:33,PinheiroNathana,,0,0,0,"O segundo furo da minha orelha esquerda deu merda. Tive que tirar o brinco e tá uma bola de sangue e pele na orelha",,,,1230568437748908033,https://twitter.com/PinheiroNathana/status/1230568437748908033
2020-02-20 18:52:06,FilipeS50086155,Biakicis,0,0,0,"E aí Bia, já deu um FURINHO nessa tarde?? Como que estão os furos aí??? Aguentam o trampo mesmo? Aguenta meia hora de furo sensacional? Fala aí pra gente, Bia. Cê Quica? Quica gostoso mesmo? Tipo Kicis?",,,,1230565809098870784,https://twitter.com/FilipeS50086155/status/1230565809098870784
2020-02-20 18:51:39,RivadaviaRosa,JulianLemosopb1,0,0,0,"Plantou fake. Deu furo",,,,1230565697098403843,https://twitter.com/RivadaviaRosa/status/1230565697098403843
2020-02-20 18:50:46,HB201554,taoquei1,0,0,0,"A Globolixo já deu o furo! Ciro baleado e na UTI, #SomosTodosBolsonaro",,,#SomosTodosBolsonaro,1230565475920183296,https://twitter.com/HB201554/status/1230565475920183296
2020-02-20 18:49:54,francis77921954,BolsonaroSP,0,0,0,"O CARA QUE ATIROU ERROU,COMO A QUADRILHA PETISTA DISSERAM QUANDO HOUVE ATENTADO A VIDA DO NOSSO PRESIDENTE,O CID DEU SORTE E O CARA ERA RUIM DE TIRO,ATIRAR NA CLAVÍCULA,PULMÃO,ERA PRA ATIRAR NO FURO COMO A REPÓRTER,NÃO É CRIME ATIRAR NO LOCAL QUE JÁ É FURADO.",,,,1230565254221877250,https://twitter.com/francis77921954/status/1230565254221877250
2020-02-20 18:29:10,solangegoesmot1,NatuzaNery,0,0,1,"Pois é . Sua amiga @camposmello foi ansiosamente atrás do Furo para sacanear o Presidente e se deu mal . Desmentiram a moça na CPMI da fake news . Por estas e por outras vcs não representam a mulher brasileira . Não são exemplos a serem seguidos . #PatriciaNaCPMI",,@camposmello,#PatriciaNaCPMI,1230560036348293121,https://twitter.com/solangegoesmot1/status/1230560036348293121
2020-02-20 18:18:33,WalterC45230671,cdantas5,0,1,1,"Essa jornaleca também deu o seu ""furo"" !!! kkkkkkkkkkkkkk ",,,,1230557365084098561,https://twitter.com/WalterC45230671/status/1230557365084098561
2020-02-20 18:11:19,arvdatt,veramagalhaes,0,0,0,"E aí Verinha, já deu seu furo hoje?",,,,1230555545943175169,https://twitter.com/arvdatt/status/1230555545943175169
2020-02-20 18:09:53,RobsonMarcosFe1,mariosabinof,0,0,0,"Aquela que já deu o furo várias vezes em muitas ocasiões???",,,,1230555183496589314,https://twitter.com/RobsonMarcosFe1/status/1230555183496589314
2020-02-20 18:04:35,muri_martinelli,benebarbosa_mvb,0,0,0,"Ela deu um furo Bene,mais respeito. ",,,,1230553850764877825,https://twitter.com/muri_martinelli/status/1230553850764877825
2020-02-20 18:00:15,demiagb,,0,0,0,"As artistas hipócritas querendo falar em respeito por que o presidente se referiu a uma jornalista militante,no caso ela quis fazer um furo,ela quis dá um furo de reportagem,quem não se deu o respeito foi a tal repórter,presidente não falou nada demais,comparado ao ex presidente",,,,1230552760522657793,https://twitter.com/demiagb/status/1230552760522657793
2020-02-20 17:56:54,Simonycorredora,RenovaMidia,0,0,0,"""Ela deu o furo!"" Foi isso que você falou. IDIOTA",,,,1230551916146388994,https://twitter.com/Simonycorredora/status/1230551916146388994
2020-02-20 17:53:16,carlos_ligori,ZeGeraldo1436,0,0,0,"acho que foi para saber quem deu o furo para a jornalista, @jairbolsonaro @pauIoguedes @BolsonaroSP ou @CarlosBolsonaro hehe",,@jairbolsonaro @pauIoguedes @BolsonaroSP @CarlosBolsonaro,,1230551002387865600,https://twitter.com/carlos_ligori/status/1230551002387865600
2020-02-20 17:49:58,carlos_ligori,danielPMERJ,0,0,0,"mas afinal quem deu o furo para Jornalista? Bolsonaro General Holeno, Eduardo, Carlos ou Paulo Guedes? ",,,,1230550174323183616,https://twitter.com/carlos_ligori/status/1230550174323183616
2020-02-20 17:47:17,RogeroSantos3,camposmello,0,0,0,"Vc deu o furo agora lute !! Ngm escapa da vdd.",,,,1230549497362563073,https://twitter.com/RogeroSantos3/status/1230549497362563073
2020-02-20 17:45:01,lussales3,jairbolsonaro,0,0,0,"Democracia e bolsonaro não combinam..... ja deu seu furo?",,,,1230548926048153601,https://twitter.com/lussales3/status/1230548926048153601
2020-02-20 17:41:35,geralda_sonia,augustosnunes,0,0,0,"Uai augusto nunes te admiro muito,mas esse comentário seu deu furo,agora ñ entendi esse furo seu.",,,,1230548061832740864,https://twitter.com/geralda_sonia/status/1230548061832740864
2020-02-20 17:36:27,NeponucenoDavid,RevistaCrusoe,0,0,0,"Adriano não, policial!! OUtro jornaleco burro que ja deu o furo bem antes para conhece-lo ! ",,,,1230546773724278785,https://twitter.com/NeponucenoDavid/status/1230546773724278785
2020-02-20 17:29:26,JosephSantos17,veramagalhaes,0,0,0,"Baixa, você é. Nojenta, acho que sim. Só não sei quantas vezes você já deu o furo.",,,,1230545004554313728,https://twitter.com/JosephSantos17/status/1230545004554313728
2020-02-20 17:27:17,SidneyM51820914,andreiarosaaro,1,0,0,"Ué ? Glenn não dá ""furo"" de reportagem? Não deu o ""furo"" sobre a vaza-jato? kkkk Patrícia Campos Mello não deu o ""furo"" de reportagem sobre os disparos em massa no whatsapp? Quem interpretou com outro sentido foi vc. Acho que não sou eu quem precisa de psicólogo. kkk",,,,1230544466282459137,https://twitter.com/SidneyM51820914/status/1230544466282459137
2020-02-20 17:25:44,SandraVLima,,0,0,0,"Alguém sabe informar se foi a jornalista do ""Rolha de SP quem deu o furo sobre a confusão do Cid Gomes?",,,,1230544074685501440,https://twitter.com/SandraVLima/status/1230544074685501440
2020-02-20 17:18:59,DraElianeSantos,veramagalhaes,0,0,0,"Deu foi um martelo, uma foice e o caminho para o furo.",,,,1230542377502302209,https://twitter.com/DraElianeSantos/status/1230542377502302209
2020-02-20 17:17:16,Jcs_pinto,ColunadoFla,0,0,0,"Acho que esse jornalista não deu o furo direito!! ",,,,1230541942246793216,https://twitter.com/Jcs_pinto/status/1230541942246793216
2020-02-20 17:10:01,giseledapiedade,roxmo,0,0,0,"Inclusive o porteiro confirmou tudo e a jornalista da folha deu o furo.",,,,1230540119184199680,https://twitter.com/giseledapiedade/status/1230540119184199680
2020-02-20 17:09:42,Marcos54342647,gleisi,0,0,0,"kkkk.... já deu o furo hoje...",,,,1230540039702142977,https://twitter.com/Marcos54342647/status/1230540039702142977
2020-02-20 17:09:11,PauloCdaSilvaF1,leandroruschel,0,0,0,"Já! Adivinha quem deu o Furo?",,,,1230539909271883776,https://twitter.com/PauloCdaSilvaF1/status/1230539909271883776
2020-02-20 17:07:38,KerolyndaSilva2,Estadao,0,0,0,"Essa imagem dele mostra o tamanho da rola que entro na prostituta que trabalha com jornalismo que deu o furo",,,,1230539519654580226,https://twitter.com/KerolyndaSilva2/status/1230539519654580226
2020-02-20 16:58:18,JorgeFe13511568,BolsonaroSP,0,0,0,"Logo o carluxo dando o furo?? Kkkkkkkkkkkk Deu certinho o Marketing!!! Kkkkkkkkkkkk",,,,1230537172865863680,https://twitter.com/JorgeFe13511568/status/1230537172865863680
2020-02-20 16:54:16,EmiliodeAndrade,,0,0,0,"#panico Josias é verdade que Vera deu um furo?",,,#panico,1230536154061189120,https://twitter.com/EmiliodeAndrade/status/1230536154061189120
2020-02-20 16:47:40,EuLasque,KennedyAlencar,0,0,0,"OK, AGORA SENTA LÁ!",,,,1230534496530948096,https://twitter.com/EuLasque/status/1230534496530948096
2020-02-20 16:44:55,thaaiscaixeta,,1,0,0,"Jayme me deu uma perfuração no nariz de presente Eu furo hoje ou só depois do carnaval?",,,,1230533803015274499,https://twitter.com/thaaiscaixeta/status/1230533803015274499
2020-02-20 16:35:48,ilysimaria,itsannalu,0,0,0,"mano o maior furo q deu que o dan era a gg foi quando a serena mandou msg p gossip falando p se encontrarem no bar e o dan apareceu ali ",,,,1230531506927546369,https://twitter.com/ilysimaria/status/1230531506927546369
2020-02-20 16:33:07,EuLasque,jandira_feghali,1,0,1,"TEU CU",,,,1230530833334853636,https://twitter.com/EuLasque/status/1230530833334853636
2020-02-20 16:29:40,EuLasque,CarlosBolsonaro,0,0,0,"NA CARA NAUM!!",,,,1230529965894119424,https://twitter.com/EuLasque/status/1230529965894119424
2020-02-20 16:29:27,EuLasque,CarlosBolsonaro,0,0,0,"NA CARA NAUM !",,,,1230529912219590657,https://twitter.com/EuLasque/status/1230529912219590657
2020-02-20 16:24:27,edusoares69,mjandrade,0,0,1,"Deu o furo sem duplo sentido??? Pode isso Arnaldo?",,,,1230528654402293761,https://twitter.com/edusoares69/status/1230528654402293761
2020-02-20 16:23:25,JoostVerkaik_,fegrisch,1,1,3,"Como é que uma poha dessa tem a conta verificada? Deu o Furo alguém que trabalha no twitter? ",,,,1230528390924570625,https://twitter.com/JoostVerkaik_/status/1230528390924570625
2020-02-20 16:22:34,ejllopes,OsvladPereira,0,0,0,"Está mulher vaga.......da é pior que que deu o furo !",,,,1230528178160095232,https://twitter.com/ejllopes/status/1230528178160095232
2020-02-20 16:19:38,lobodel,dimacgarcia,0,0,0,"A betoneira era só pra esmagar os grevistas né o múmia do botox? @GloboNews vão se fuder, se deem por satisfeito pelos furos q o cid deu pra vcs, pois aquele furo ora derrubar o Pr não rolou e nem vai talkey? Hahaha",,@GloboNews,,1230527438393925636,https://twitter.com/lobodel/status/1230527438393925636
2020-02-20 16:18:45,FuradaPatricia,taoquei1,0,0,0,"êita, quem deu esse furo ai?",,,,1230527219023437824,https://twitter.com/FuradaPatricia/status/1230527219023437824
2020-02-20 16:15:30,Alca123,camposmello,0,2,5,"O furo parece que não deu certo ",,,,1230526398911143939,https://twitter.com/Alca123/status/1230526398911143939
2020-02-20 16:07:21,NinaFerrari2,AraciPatriota,2,6,15,"Cadê o furo da bala? Quem deu ordem pra levar a retroescavadeira pra lá.(O irmão dele é prefeito da cidade). Se foi premeditado, ele arca com o dolo. Depois do tiro, ele foi para o hospital( a irmã dele é médica) Pq eles estavam de camisetas amarelas?",,,,1230524350148812802,https://twitter.com/NinaFerrari2/status/1230524350148812802
2020-02-20 16:01:57,ThiagoGarciaT11,PacoB0800,0,0,0,"Aí vai chegar o Tony Cegas e falar que ele quem deu o furo! Aliás, essa parada de furo está ""dando"" o que falar",,,,1230522989684428802,https://twitter.com/ThiagoGarciaT11/status/1230522989684428802
2020-02-20 16:01:50,ReginadosAnjos7,randolfeap,0,0,0,"Senador DPVAT já deu o furo hoje,canalha.#CidGomesNaCadeia",,,#CidGomesNaCadeia,1230522961091842054,https://twitter.com/ReginadosAnjos7/status/1230522961091842054
2020-02-20 16:00:56,MarceloTVentura,camillylb,0,0,0,"Aquele furo que ele deu dos funcionários fantasma foi top",,,,1230522735085965316,https://twitter.com/MarceloTVentura/status/1230522735085965316
2020-02-20 15:57:39,RockerMarinho,JornalDaCidadeO,0,0,0,"Você perdeu o respeito quando pública mentira tudo foi comprovando não adianta chorar que você deu o furo sim",,,,1230521907499368449,https://twitter.com/RockerMarinho/status/1230521907499368449
2020-02-20 15:56:49,FuradaPatricia,CarlaZambelli38,0,0,0,"Puxa, quem deu esse furo?",,,,1230521698417553409,https://twitter.com/FuradaPatricia/status/1230521698417553409
2020-02-20 15:56:48,DeboraM23971326,SenadoFederal,0,0,0,"VCS ESTÃO DOENTES, A GANÂNCIA POR PODER E $$É TANTA QUE NÃO TEM DISCERNIMENTO PRA MAIS NADA.. ELA QUIS DAR UM FURO! (TRADUÇÃO: QUIS DAR UM FURO SOBRE MIM E NAO DEU CERTO) NO MAIS ESSA HISTORIA JA VIROU PIADA, PQ ACEFALOS ESTAO MAIS PREOCUPADOS COM DO QUE DESCOBRIR AS VERDADES!",,,,1230521695460524034,https://twitter.com/DeboraM23971326/status/1230521695460524034
2020-02-20 15:56:27,Rodrigo49815673,jandira_feghali,3,0,1,"Nossa . Essa deu um furo de reportagem muito importante. Cria vergonha na cara , senhora que adora um novinho.",,,,1230521606948171779,https://twitter.com/Rodrigo49815673/status/1230521606948171779
2020-02-20 15:55:35,Eryvan16,JFMargarida,0,0,0," Tem que dar risada dessa gente, quantas vezes essa jornalista militante deu um furo? He. ",,,,1230521387963555840,https://twitter.com/Eryvan16/status/1230521387963555840
2020-02-20 15:54:03,RomaoLau,veramagalhaes,0,0,0,"@veramagalhaes, ética e princípios?Já deu seu furo hoje? ",,@veramagalhaes,,1230521003773702144,https://twitter.com/RomaoLau/status/1230521003773702144
2020-02-20 15:50:54,LuisLCR1,veramagalhaes,0,0,0,"Deu ""furo"", Vera?",,,,1230520208206565376,https://twitter.com/LuisLCR1/status/1230520208206565376
2020-02-20 15:45:18,Gilmar94512376,ballandja,0,0,0,"Kkkk deu furo ",,,,1230518800254107648,https://twitter.com/Gilmar94512376/status/1230518800254107648
2020-02-20 15:43:28,un_noticias,,0,0,0,"Quem deu o FURO aí neste caso da retroescavadeira??",,,,1230518336552931331,https://twitter.com/un_noticias/status/1230518336552931331
2020-02-20 15:41:35,giovani200880,BolsonaroSP,0,0,0,"Foi @ECantanhede q deu o furo? ",,@ECantanhede,,1230517866304344066,https://twitter.com/giovani200880/status/1230517866304344066
2020-02-20 15:40:20,Inaciosousa17,monicabergamo,0,0,0,"Já deu um furo hoje?",,,,1230517549286281217,https://twitter.com/Inaciosousa17/status/1230517549286281217
2020-02-20 15:36:06,brunbazzo,mustekoo,1,0,0,"ELA DEU UM FURO PARA CONSEGUIR NOTÍCIA. Para neh, vc tb não é burro. Quem faz sexo em troca de algo é o que? Olha os vídeos daquele debil@mental do Alan dos Santos insinuando que ela é prostituta. Não foi isso que ele@falou.",,,,1230516484654469120,https://twitter.com/brunbazzo/status/1230516484654469120
2020-02-20 15:35:46,shamara_santos2,,1,0,0,"Fui torce o pano de chão e tinha um vidro tão grande, deu um furo tão grande no meu dedo, vim correndo amostrar meu pai, ele ficou maluco saiu sangrando a casa toda",,,,1230516402903306241,https://twitter.com/shamara_santos2/status/1230516402903306241
2020-02-20 15:31:49,victorsep10,andregalvaofer,0,0,0,"Se o André deu o furo, eu acredito",,,,1230515408236634112,https://twitter.com/victorsep10/status/1230515408236634112
2020-02-20 15:31:24,EuLasque,jandira_feghali,0,0,0,"BOMBA É O TEU CU",,,,1230515299973246977,https://twitter.com/EuLasque/status/1230515299973246977
2020-02-20 15:30:56,EuLasque,jandira_feghali,1,0,0,"TEU CU",,,,1230515183535173632,https://twitter.com/EuLasque/status/1230515183535173632
2020-02-20 15:24:25,SergioT89282571,zeca_dirceu,0,0,0,"Zeca..vc e um zero a esquerda quem falo foi Hass ..bolsonaro comentou ..isto nso e crime se for entao vcs tdo deveria estar preso...vcs nao tem moral... E fazer ok se esta jornslista faz uso do seu corpo pra conseguir ok quer...deu errado e acabo que ela nao conseguiu da o furo.",,,,1230513546380947456,https://twitter.com/SergioT89282571/status/1230513546380947456
2020-02-20 15:19:19,0Patriotas,camposmello,0,0,0,"Já deu algum furo hj? É quando irá depor na cpmi da fakenews? ",,,,1230512260856061952,https://twitter.com/0Patriotas/status/1230512260856061952
2020-02-20 15:18:28,CabralArg,camposmello,0,0,6,"Já deu o furo hj? ",,,,1230512045294080003,https://twitter.com/CabralArg/status/1230512045294080003
2020-02-20 15:18:00,Okantor_,camposmello,0,0,2,"agora eu desconfio que ela deu algum furo....BBC de londres? uuiii que meda!",,,,1230511929761857536,https://twitter.com/Okantor_/status/1230511929761857536
2020-02-20 15:17:14,ricklima125,Rconstantino,0,0,0,"E outra, assista ao video, pois ele não diz que ela ""deu o furo"" e sim que ela ""deu um furo"". Ele não quis fazer piada.",,,,1230511736744267779,https://twitter.com/ricklima125/status/1230511736744267779
2020-02-20 15:14:38,marques_rocco,camposmello,0,0,0,"opinião: o motorista do Uber falou que vc deu o furo, porém sua matéria foi mentirosa,omitiu os crimes do PT. disse+, vc deveria ser presa por ajudar fraudar e interferir nas eleições. crime de segurança nacional etc. motorista do Uber falando do furo dos outros, acho q é fofoca",,,,1230511084500668416,https://twitter.com/marques_rocco/status/1230511084500668416
2020-02-20 15:11:49,JoseMendesBr,camposmello,0,0,0," prêmio? porque deu furo de jornaleco canhotos eca ",,,,1230510373524115456,https://twitter.com/JoseMendesBr/status/1230510373524115456
2020-02-20 15:08:00,andersondamott1,veramagalhaes,0,0,0,"Falar que a pata deu o furo é estupro, amassar POLÍCIAS EM GREVE ILEGAL é aceitável",,,,1230509412479098882,https://twitter.com/andersondamott1/status/1230509412479098882
2020-02-20 15:07:41,wesleydagama,orlandosilva,0,0,1,"ATENTADO À DEMOCRACIA: - ""Jornalista deu um furo"" DEMOCRACIA PLENA: - Petrolão; - Mensalão; - Fraudes fiscais; - Fraudes em fundos de pensão; - GameCorp, Triplex, Atibaia, Caças Suecos...; - ""Vagina não transforma fascista em ser humano"" - Retroescavadeira contra manifestante.",,,,1230509334750224384,https://twitter.com/wesleydagama/status/1230509334750224384
2020-02-20 15:06:41,DGGRIMALDI1,,0,2,9,"Abro o Facebook: Bolsonaro falou, fez gesto, ignorou... Vou pro Twitter: Bolsonaro deu banana, falou do furo, etc Ligo o rádio: Bolsonaro desrespeitou, xingou... Na TV: Bolsonaro mimimi, mimimi, mimimi PORRA, @jairbolsonaro! QUANDO VC VAI COMEÇAR A ROUBAR PRA EU TER SOSSEGO?",,@jairbolsonaro,,1230509082039267328,https://twitter.com/DGGRIMALDI1/status/1230509082039267328
2020-02-20 15:03:08,JorgeCmte,BolsonaroSP,0,1,1,"É a amante de Ramos Tebet ! Já deu muito furo ! Se é que me entende ! Kkkk",,,,1230508186802757640,https://twitter.com/JorgeCmte/status/1230508186802757640
2020-02-20 14:58:22,LuisTeles11,camposmello,0,0,0,"Tá com medo né pata? Na reportagem das eleições nao foi bem isso q a sra disse. Vc deu o furo bem diferente!",,,,1230506987642871808,https://twitter.com/LuisTeles11/status/1230506987642871808
2020-02-20 14:56:34,CariocaSaci,xicosa,0,0,0,"Viiixiii o qual a fonte? Que deu o furo falha de são Paulo",,,,1230506534746103810,https://twitter.com/CariocaSaci/status/1230506534746103810
2020-02-20 14:52:56,amandamedeir0ss,,0,0,0,"Tô cuidando da fibrose que deu no furo do meu tragus, já que eu paguei de doida quando furei e não cuidei, porém sem paciência pra esperar o resultado.",,,,1230505622229192711,https://twitter.com/amandamedeir0ss/status/1230505622229192711
2020-02-20 14:47:18,silvaniasalomao,veramagalhaes,0,0,8,"Eita! Vivas ao ""jornalismo"" da @folha? Pouco ali se pode chamar de jornalismo. Aliás, isso ficou evidente na CPMI das ""fakes news"". O FURO dado pela tal ""jornalista"", dizem os fatos, não passou de falso destinado a favorecer bandido. Se foi isso que lhe deu régua e compasso...",,@folha,,1230504202960613376,https://twitter.com/silvaniasalomao/status/1230504202960613376
2020-02-20 14:47:00,aldomapereira,BlogdoNoblat,0,0,0,"Vem me dizer q você nunca deu um furo? E q não corre atrás disso todos os dias, vinte e quatro horas por dia? E se for para mentir sobre o presidente mais de vinte e quatro horas? Vcs são uma piada q já se tornou muito abusiva pq acham q isso q fazem é liberdade de imprensa!",,,,1230504128536829952,https://twitter.com/aldomapereira/status/1230504128536829952
2020-02-20 14:43:36,adriana_ghis,camposmello,0,0,0,"Kkkkk deu o furo ou não?",,,,1230503271191715844,https://twitter.com/adriana_ghis/status/1230503271191715844
2020-02-20 14:41:21,Wendes28465285,fariasbolsogata,1,0,1,"Quem deu esse furo? ",,,,1230502707024334848,https://twitter.com/Wendes28465285/status/1230502707024334848
2020-02-20 14:38:36,EuLasque,alefrota77,0,0,1,"POR ISSO TEU FILHO TEM VERGONHA DE VC, VC É UM LIXO DE PESSOA",,,,1230502014603481088,https://twitter.com/EuLasque/status/1230502014603481088
2020-02-20 14:36:07,ABiachyne,,0,0,4,"Segunda vez q furo o nariz, segunda vez que não deu certo! Kkkk",,,,1230501389102657536,https://twitter.com/ABiachyne/status/1230501389102657536
2020-02-20 14:35:00,daniulos,,0,0,3,"o bom é q antes deu DESISTIR do role, eu do muitas chances, eu saio 1x e é FUDIDO saio 2x e é estranho saio 3x e é bem estranho saio 4x pra ter certeza que ta tudo muito estranho eai eu finalmente pulo furo q é pra nao dizer q eu nao tentei (dizer pra mim mesmo neah kkk)",,,,1230501110416379905,https://twitter.com/daniulos/status/1230501110416379905
2020-02-20 14:34:19,fjosemelo1,gcamarotti,0,0,0,"O mais engraçado foi o furo. Deu louca no show.",,,,1230500937078386688,https://twitter.com/fjosemelo1/status/1230500937078386688
2020-02-20 14:18:53,oipanue,xicograziano,0,0,1,"Deu sorte....ficou o recado em forma de furo!",,,,1230497053534490624,https://twitter.com/oipanue/status/1230497053534490624
2020-02-20 14:01:54,DrClaudioLima00,bbcbrasil,0,0,0,"Na CPI está comprovado que a @camposmello realmente ""deu o furo"" quando fez uma reportagem mentirosa contra um candidato a presidente.",,@camposmello,,1230492776674054146,https://twitter.com/DrClaudioLima00/status/1230492776674054146
2020-02-20 13:57:16,WerlanneMerces,luisrozini,0,0,0,"Sério, quais?! Esses indícios existem da mesma maneira que os audios do pilantra do Glenn, e da repórter que deu o ""furo""!",,,,1230491611131502592,https://twitter.com/WerlanneMerces/status/1230491611131502592
2020-02-20 13:55:22,mlancelott49,BolsonaroSP,0,0,0,"A Vagabunda @ECantanhede deu o furo para o @senadorcidgomes e o seu irmão Cangaceiro @cirogomes. A que ponto a Vagabunda da @GloboNews chegou. #CalaABocaCatanhede",,@ECantanhede @senadorcidgomes @cirogomes @GloboNews,#CalaABocaCatanhede,1230491136390782977,https://twitter.com/mlancelott49/status/1230491136390782977
2020-02-20 13:54:48,Cubeoficiall,veramagalhaes,0,0,0,"Playmobil vc já deu furo do Aécio? ",,,,1230490990361837570,https://twitter.com/Cubeoficiall/status/1230490990361837570
2020-02-20 13:51:56,PetistaI,jairbolsonaro,0,1,1,"VBOLSONARO DEU ALGUMA BAIXARIA HOJE PARA OS PETRALHAS PORÉM NO SEU FURO E DOS GAROTOS????? ",,,,1230490269436514304,https://twitter.com/PetistaI/status/1230490269436514304
2020-02-20 13:42:44,DanielPMenezes1,,0,0,0,"#CalaABocaCatanhede Essa maluca falou que o Bolsonaro deu tiro no Ciro Gomes. A Mirim Leitoa confirmou e a Pata Furo denunciou na Foia",,,#CalaABocaCatanhede,1230487957053870080,https://twitter.com/DanielPMenezes1/status/1230487957053870080
2020-02-20 13:41:32,FreireJesse,ECantanhede,0,0,0,"Pronto , já deu o seu furo hj , agora vai dormir ! jornalismo ridículo este do Brasil ! Eu sou a favor do AI-5 , pau no lombo destes jornalistas que nada contribui p um país melhor , ficam aí com mimimi",,,,1230487654908731392,https://twitter.com/FreireJesse/status/1230487654908731392
2020-02-20 13:40:46,Marcelo46642684,peakebraga,0,0,1,"Tudo dentro da normalidade, decoro e liturgia. Agora se disser para uma jornalista que, tentou criminosamente interferir na eleição, deu furo de reportagem pode ser caçado ou sofre impeachment.",,,,1230487460158853120,https://twitter.com/Marcelo46642684/status/1230487460158853120
2020-02-20 13:39:47,Ertus343434,ECantanhede,0,0,0,"Deu xerecard e quis dar o furo, agora aguenta.",,,,1230487211482718208,https://twitter.com/Ertus343434/status/1230487211482718208
2020-02-20 13:34:57,CarlosP04541844,allantercalivre,0,0,0,"Ela deu o furo? Também da retroescavadeira?",,,,1230485995059122176,https://twitter.com/CarlosP04541844/status/1230485995059122176
2020-02-20 13:34:26,JOAQUINTEIXElRA,,5,40,170," MUDANÇA NA IMPRENSA BRASILEIRA: SAI DEFENDER JORNALISTA QUE DEU O FURO E ESPALHOU MENTIRAS ENTRA PASSAR O PANO PRA POlÍTICO TENTOU ATROPELAR GREVISTA COM RETROESCAVADEIRA",,,,1230485867438977024,https://twitter.com/JOAQUINTEIXElRA/status/1230485867438977024
2020-02-20 13:30:43,Arthuzaz,veramagalhaes,0,0,0,"E o furo , já deu hoje ?",,,,1230484930758631424,https://twitter.com/Arthuzaz/status/1230484930758631424
2020-02-20 13:26:37,CarlosP04541844,OsvladPereira,0,0,0,"Essa jornalista deu o furo nessa reportagem? Sobre a retroescavadeira? Pode passar também por cima do MST?",,,,1230483898091569159,https://twitter.com/CarlosP04541844/status/1230483898091569159
2020-02-20 13:23:22,DanielP32628943,luciana_guidoni,1,0,1,"Monopolizar o furo não é salutar. Ainda mais agora nessa época de carnaval. Jean Willys não curtiu isso. Ele é que tem esse recorde. Ninguém deu mais furo que ele.",,,,1230483082165280781,https://twitter.com/DanielP32628943/status/1230483082165280781
2020-02-20 13:22:41,rogerracer,allantercalivre,0,0,0,"Ela deu esse furo? Sério?",,,,1230482907682213888,https://twitter.com/rogerracer/status/1230482907682213888
2020-02-20 13:21:50,Allextimao,,0,1,1,"Vc queria dá o furo, mas deu ruim... #CalaABocaCatanhede",,,#CalaABocaCatanhede,1230482694242553858,https://twitter.com/Allextimao/status/1230482694242553858
2020-02-20 13:13:17,gfc_marcelo,camposmello,0,0,0,"Pronto, deu outro furo. Parabéns",,,,1230480542992302080,https://twitter.com/gfc_marcelo/status/1230480542992302080
2020-02-20 13:05:41,Mausoares1_,,0,0,0,"Tava contando com um amigo p emprestar uma mala p viajar e ele deu furo",,,,1230478632826609665,https://twitter.com/Mausoares1_/status/1230478632826609665
2020-02-20 13:00:52,fillopes48,CarlosBolsonaro,0,0,0,"E a jornalista não DEU o FURO? #SomosTodosBolsonaro",,,#SomosTodosBolsonaro,1230477416864342016,https://twitter.com/fillopes48/status/1230477416864342016
2020-02-20 12:49:32,Gustavomg30,CosenzaGiuliano,0,0,0,"Deu bem o furo ",,,,1230474566658596864,https://twitter.com/Gustavomg30/status/1230474566658596864
2020-02-20 12:47:31,Sebasti04232114,BrazilFight,0,0,3,"Eles ministros do STF e deputados e senadores vcs tem que entender , que furo jornalístico. QUEM deu foi a maior conquista dos brasileiros no ano de 2018 foi tirando esse corruptos do governo federal, pode ter CERTEZA nós brasileiros não admitimos mais vcs corruptos.",,,,1230474057994440704,https://twitter.com/Sebasti04232114/status/1230474057994440704
2020-02-20 12:47:24,Opif_Pires,fernandatanaka_,0,1,1,"Qual jornalista que deu este furo?",,,,1230474031045935105,https://twitter.com/Opif_Pires/status/1230474031045935105
2020-02-20 12:43:39,telmoheinen,,0,0,0,"Mudança na imprensa brasileira: SAI DEFENDER JORNALISTA QUE DEU O FURO E ESPALHOU MENTIRAS ENTRA PASSAR O PANO PRA POLÍTICO TENTOU ATROPELAR GREVISTAS COM UMA RETROESCAVADEIRA (Meus sentimentos a retroescavadeira!Desejo que volte e operar rápido) ",,,,1230473088053268480,https://twitter.com/telmoheinen/status/1230473088053268480
2020-02-20 12:43:19,COBRIOLOS,sidneyasc,0,0,0,"A virgem fútil que já deu o ""furo""",,,,1230473003328294912,https://twitter.com/COBRIOLOS/status/1230473003328294912
2020-02-20 12:42:03,NinaFerrari2,Andrew_Petter,3,4,25,"Eu só quero que me mostrem o furo da bala na camiseta dele. A irmã dele é médica e foi quem o recebeu no hospital. Pq colocaram camisetas amarelas?? Quem deu a ordem pra levar a retroescavadeira pra lá, assumiu o dolo de matar.",,,,1230472684674351104,https://twitter.com/NinaFerrari2/status/1230472684674351104
